customer_id,age,tenure,monthly_charges,total_charges,contract_length,payment_method,internet_service,online_security,tech_support,churn
6071,48.64677017683634,4.963732587127474,65.3061314969102,2025.7071263545845,12,Mailed Check,Fiber Optic,Yes,Yes,0
5906,34.18052546638822,2.581336774021078,68.17294902424558,1882.1727840834792,12,Credit Card,DSL,Yes,Yes,0
4146,0.5390479475640504,0.9334010050648588,57.95094592924285,1014.9501944173908,12,Mailed Check,Fiber Optic,No,Yes,0
3569,43.36509485167124,0.2303894045839156,68.76199132305497,397.42503718402304,12,Electronic Check,Fiber Optic,No,No,0
918,42.79913684734537,0.0432418059330296,69.96924842262582,1620.0943738878584,1,Credit Card,DSL,Yes,Yes,0
2485,31.7566429613713,6.1747567582880745,71.8674069959095,1408.5351207525282,24,Electronic Check,No,Yes,Yes,0
2218,39.008010780612665,4.409351499240205,74.32939381872612,749.4666172502513,1,Credit Card,DSL,Yes,No,0
4390,48.77949154774507,5.4044852552259215,56.52117400878434,2494.722751874506,12,Electronic Check,Fiber Optic,No,Yes,0
8598,55.72175138903732,2.400979517819404,60.08693295748933,984.3093551663608,1,Mailed Check,Fiber Optic,No,No,1
4187,75.23613680051136,2.449903802496617,88.07537078177134,958.9232060206584,1,Bank Transfer,Fiber Optic,Yes,No,1
2830,34.50239469447922,0.0536214446385582,76.39566701068804,2632.0901815744437,24,Credit Card,DSL,Yes,Yes,0
7060,50.30434948148016,0.1090660885263647,62.314686531211585,2079.960282837323,1,Credit Card,Fiber Optic,No,Yes,1
480,56.79362367151865,1.8870592034967224,38.47130345384007,752.0417300256182,12,Bank Transfer,Fiber Optic,Yes,No,0
9677,24.604695664151556,0.6044698832212958,74.93204819351881,3487.664787396051,12,Electronic Check,DSL,No,Yes,0
167,52.33090239991735,0.7150395236249554,70.61149931917238,1824.2324361075205,24,Electronic Check,Fiber Optic,No,Yes,1
7747,61.28553417050896,1.956443657235416,118.37765516446512,1220.55558769784,12,Mailed Check,Fiber Optic,No,No,1
9795,31.137724778628563,3.354420694284083,41.81906914941287,995.832171090542,24,Credit Card,No,Yes,Yes,0
2131,46.57713608214591,1.0430986784847376,59.742350539292474,1215.8151785157784,24,Bank Transfer,DSL,Yes,Yes,0
9278,45.96456252664419,9.625010460700038e-05,85.7189228062971,1187.891777949099,12,Electronic Check,Fiber Optic,Yes,No,0
9183,36.7599786764033,0.0920483752892644,67.39070260609806,2152.19254664549,12,Bank Transfer,Fiber Optic,Yes,Yes,0
6881,42.80485314586996,4.336092575831903,83.09314963819682,286.04770831421683,1,Electronic Check,Fiber Optic,No,Yes,1
1659,24.901861520805383,1.0581257572294251,61.61572683668906,1267.9691648886542,12,Credit Card,Fiber Optic,No,Yes,1
9353,24.892075187095323,2.72959179775986,60.576339443064676,1517.0538467309011,1,Bank Transfer,Fiber Optic,Yes,Yes,0
7662,42.130667182458176,1.8784339282956857,37.123911082007,1556.7726524756358,1,Bank Transfer,DSL,No,No,1
8495,25.18715556359508,2.7171960172472462,56.18380937302845,1020.4220450843568,12,Mailed Check,Fiber Optic,Yes,Yes,0
2396,18.25532170452205,0.5482005755776117,65.6353942539527,1002.3983846176678,12,Mailed Check,Fiber Optic,Yes,Yes,0
5278,21.05845336452154,0.7325098621979187,64.29936201694301,1827.319875932042,12,Bank Transfer,DSL,No,No,0
9149,32.26028515976381,0.204144696354553,56.27958203638527,-214.1514261554637,12,Bank Transfer,DSL,No,Yes,1
1415,30.347226544297857,7.162312150935693,35.042826504410655,851.4093375828186,12,Credit Card,DSL,Yes,No,0
408,37.8643077246806,1.963780323848786,70.05854408426252,2249.4560348594064,12,Credit Card,Fiber Optic,Yes,Yes,0
6704,19.004777429009707,2.7140157413596486,30.923373296675635,3358.982930903948,12,Electronic Check,Fiber Optic,Yes,No,0
8455,23.48070265240258,1.444110499993407,84.78572152788179,1922.4794098210668,12,Mailed Check,DSL,No,Yes,0
4997,50.67115869198243,2.100662370730708,50.069585212949974,464.1561433741085,24,Credit Card,No,No,Yes,1
3155,24.421842687340416,3.1460881518219073,11.194487372929302,543.9853224089159,1,Mailed Check,DSL,No,Yes,0
250,46.07472566441433,1.899034901305267,80.67646811493317,1213.1190278145536,1,Bank Transfer,Fiber Optic,Yes,Yes,0
7783,41.61975881087843,3.926057930216498,39.55389973476035,816.4175234643632,1,Bank Transfer,Fiber Optic,Yes,Yes,0
4730,40.29016106217632,2.0356803660917855,55.563107576889905,1648.1009255501726,1,Electronic Check,DSL,No,Yes,1
2324,65.11738650021306,1.7349217105678951,58.90642074812539,2230.2625288689296,24,Electronic Check,Fiber Optic,Yes,Yes,0
2162,43.697571676480074,3.256782266362114,44.33942309930112,427.1627883318488,12,Bank Transfer,Fiber Optic,No,Yes,0
1038,18.034376796852698,0.2331153701411169,73.46159920648705,1529.4686470942995,12,Credit Card,DSL,Yes,Yes,0
1828,61.16398569619405,0.9908974159925448,71.99261083339255,1346.5388364906023,12,Credit Card,Fiber Optic,No,No,1
9096,42.33267405645341,0.8777631235786378,38.0148948039091,1949.836773083325,1,Credit Card,Fiber Optic,Yes,Yes,0
3918,48.22479441331748,3.776567289421026,74.66989403928582,2319.716513685768,12,Electronic Check,No,Yes,Yes,0
8744,53.27263874201738,0.7867911737214432,60.287875132722355,2287.776678598954,1,Credit Card,Fiber Optic,Yes,Yes,0
1860,43.90482758156831,0.8950971278905618,86.48546594840244,1824.5516216464707,24,Bank Transfer,Fiber Optic,Yes,Yes,0
2565,26.569805164554637,4.986570950188511,41.73801629897892,1583.882152352885,24,Mailed Check,DSL,Yes,Yes,0
810,26.58089046670744,2.3162738134360685,28.418111721575663,1903.944763689448,1,Electronic Check,No,Yes,Yes,0
5603,36.79187248668042,0.3377140775041301,57.93080459427431,1446.4108089242277,24,Credit Card,DSL,Yes,Yes,0
7951,18.767138996294403,1.1502414614242755,60.36921153765038,1925.1247799848384,12,Credit Card,Fiber Optic,No,Yes,0
6843,68.06611723462171,1.5916550815122472,82.34799082978533,-359.51251176929827,1,Bank Transfer,DSL,Yes,Yes,1
2451,26.257121267781365,0.1177590566332564,29.260648688980552,1124.9242765260033,1,Bank Transfer,DSL,No,Yes,0
5182,33.30519227148483,3.6938945537189407,81.61311382590816,1031.3954297862358,12,Mailed Check,DSL,No,No,0
4288,42.785328706281085,1.2743782237729957,49.75789613224654,553.5495948650638,1,Electronic Check,Fiber Optic,No,Yes,1
6567,62.126685464647835,2.5926947637832405,51.474001775305936,955.990815968036,12,Credit Card,DSL,Yes,Yes,0
8507,55.72305951512914,9.033215692165635,87.75953225211667,781.0986595322987,12,Bank Transfer,DSL,Yes,Yes,0
1683,26.444472089048077,0.276447856128679,83.08299189703163,2387.184684250574,12,Mailed Check,DSL,No,Yes,1
31,30.974400816559047,5.494796106652902,52.58918249108679,2585.263094873823,24,Mailed Check,DSL,Yes,Yes,0
5724,30.9424255376022,6.277362646241782,98.26062756423696,222.13972758181308,24,Mailed Check,DSL,No,Yes,1
1363,41.7937055262123,1.0859873070643995,96.71549136092678,1821.1269007876497,1,Electronic Check,DSL,Yes,Yes,1
1245,30.260836824009893,1.7360440915422248,67.9029739234071,702.5007046776861,12,Credit Card,Fiber Optic,Yes,Yes,0
657,40.20893937869419,2.152507699445374,25.027888668889855,2911.0961856458225,1,Electronic Check,DSL,No,Yes,0
3777,12.532826824924747,0.1956419876619107,47.74667284222936,66.36049124527358,12,Mailed Check,DSL,Yes,Yes,1
5677,42.69433408947885,1.4070331896904114,74.23996047406186,1924.4565123815787,24,Electronic Check,Fiber Optic,Yes,No,1
9458,40.78559153091353,0.1700806000671668,110.61998676149716,1311.8062104260505,1,Mailed Check,Fiber Optic,No,Yes,1
7597,16.405161143907087,0.1338566498536499,44.181962710542216,976.2696210635676,12,Bank Transfer,DSL,No,Yes,0
503,19.02148639271288,1.5190862548303437,49.170647149742926,1904.4154927197787,24,Bank Transfer,DSL,Yes,Yes,0
2987,38.15936599606414,2.6120353020470457,96.54654594100948,1982.290363944242,12,Electronic Check,Fiber Optic,Yes,Yes,0
1028,41.80046990077392,0.1791147448587166,70.38846904109802,1881.422153150983,1,Mailed Check,DSL,Yes,Yes,1
1647,37.192836024931765,2.9919855102301662,73.91287008980198,-123.64175296037592,12,Mailed Check,DSL,No,Yes,0
1337,30.798960046885902,3.125254176677726,54.22947092863043,1474.0470168965358,12,Bank Transfer,Fiber Optic,No,Yes,0
1157,29.67774482233414,1.82753828067514,67.45110313901543,1020.1805046547896,12,Credit Card,Fiber Optic,No,Yes,0
119,57.14234221772531,0.0738568673873243,74.71187840088004,1174.6343877070303,1,Credit Card,Fiber Optic,No,Yes,1
901,45.53009963309352,6.126089788656298,59.9370299991411,694.8699975528982,12,Mailed Check,Fiber Optic,Yes,No,0
5552,46.099330513340114,2.4196784379976877,50.032554071590354,2946.8874480057107,1,Credit Card,Fiber Optic,Yes,Yes,0
9738,32.5502342180763,0.5624251956351608,85.20031434442632,2168.458630808181,24,Credit Card,DSL,No,Yes,1
3538,27.8139647659387,0.15721187682545,71.22790714824038,3432.679829666907,1,Bank Transfer,DSL,Yes,Yes,0
6377,45.36492049946634,1.4066527632909978,41.09294882600731,1275.581268720758,12,Mailed Check,Fiber Optic,Yes,Yes,0
3139,47.10207848552842,0.3040884105897148,59.919588676586514,2357.100807800123,1,Mailed Check,DSL,Yes,Yes,1
89,32.05359694349442,0.9346238107451204,73.68753844056735,1614.709010583857,12,Mailed Check,Fiber Optic,Yes,No,1
8163,51.86138968348794,4.258850695154276,35.33462019103111,3046.902580834117,1,Electronic Check,Fiber Optic,Yes,Yes,0
8456,50.982268390821034,3.1936801032481306,90.76261051658312,1080.961922532007,1,Credit Card,DSL,No,No,0
6637,45.73649973538803,2.6595048427363968,80.68576251455414,2681.6179231921724,1,Electronic Check,DSL,Yes,Yes,0
7104,35.533057656640594,5.232965573066465,68.07363526353808,1289.9646319670087,1,Mailed Check,Fiber Optic,Yes,Yes,0
8142,28.987572008184788,3.3715772776202217,73.64886220848625,1985.5797705371888,12,Mailed Check,Fiber Optic,Yes,Yes,1
7189,35.752721726801866,0.0161704381949594,74.81683250985887,646.6201458612625,1,Credit Card,Fiber Optic,Yes,Yes,0
3948,46.42279371715864,0.8185074994943085,36.0641869234027,2750.1479604567485,12,Credit Card,DSL,Yes,Yes,0
8020,54.66771346981497,0.7601154070884455,48.29039212715877,840.6573761596071,24,Mailed Check,DSL,Yes,Yes,0
6372,37.18210898486921,0.0515402331001398,67.35995152288129,1882.060889117606,12,Bank Transfer,Fiber Optic,Yes,Yes,1
5347,35.87796542870968,0.4665055916092919,98.4960335587146,982.8055068499935,12,Bank Transfer,Fiber Optic,Yes,Yes,1
8070,34.56251495676897,0.0748781058826884,63.91023812284392,2008.1336296788377,1,Electronic Check,Fiber Optic,Yes,No,1
3879,17.00949160165104,9.625507026472556,80.01664218693631,654.6567000742508,24,Electronic Check,Fiber Optic,No,Yes,1
3710,40.59170572361109,1.3143549102195242,70.10708684224008,404.9279257033483,12,Bank Transfer,DSL,No,No,1
8505,19.413853936580395,0.2645684113071217,108.77162783983036,1611.8195050274553,12,Bank Transfer,DSL,Yes,No,1
1412,48.343450141009896,1.6555595220369563,43.12463199548983,187.8275290993763,24,Bank Transfer,Fiber Optic,No,Yes,0
5638,24.881324568576908,2.125968239119162,63.00760100439052,-538.085338129642,24,Bank Transfer,Fiber Optic,No,No,0
1255,58.41503488709938,0.5659460074479244,42.04674744104503,1671.1589195927083,12,Credit Card,DSL,Yes,No,0
8287,42.27485908217526,1.468199097092792,86.25254994775977,927.9617617625448,24,Electronic Check,Fiber Optic,Yes,No,0
4249,47.394796877716885,1.1979422493353586,91.19514331748071,2499.5350797918927,12,Mailed Check,Fiber Optic,No,Yes,1
6196,37.75816460252517,0.3242791924849912,71.59939849980373,1436.782175034624,24,Electronic Check,DSL,Yes,Yes,0
8384,58.64293844287472,0.4917967402758844,17.709692602883244,341.2437580935682,24,Bank Transfer,Fiber Optic,No,Yes,0
1483,65.90445776850108,2.039921387441804,76.493859874152,1879.64380988637,24,Credit Card,Fiber Optic,Yes,Yes,0
7136,47.742160593795695,1.8182547858061604,59.45165137140712,1707.1244752775656,12,Mailed Check,Fiber Optic,No,Yes,0
8924,38.14161455147199,0.1163410206903739,40.73940342083907,1774.0187187076276,12,Credit Card,DSL,No,Yes,0
4692,43.64637591491048,2.033505675155803,59.19393462529619,435.0585620915033,1,Bank Transfer,Fiber Optic,No,Yes,0
1143,37.7491661945121,3.2773610045450856,87.53035787371407,910.0642079876692,24,Bank Transfer,Fiber Optic,No,No,1
4885,49.48681324963451,0.9998161300743466,80.15846068022478,730.8677430545578,12,Electronic Check,DSL,Yes,No,0
559,45.91678213567445,1.0615923126288724,83.06335183989553,1028.6716488554696,12,Credit Card,DSL,Yes,Yes,1
8081,29.539536581257437,1.032714751441602,72.56311871213927,809.9086553305322,24,Bank Transfer,DSL,Yes,Yes,0
3871,19.14667112269806,1.900141791316995,61.30548176041033,1928.168228114935,12,Bank Transfer,Fiber Optic,Yes,Yes,0
2619,46.85920606922862,2.38241541813159,69.39203363627098,920.1959294120752,12,Mailed Check,No,Yes,No,0
960,46.715628400259725,0.0825584297521514,74.65330052082614,1255.0518910017845,1,Mailed Check,Fiber Optic,No,Yes,0
7667,24.554556405504098,3.2323928391741736,58.78445642424644,2565.3968455649365,1,Mailed Check,Fiber Optic,Yes,Yes,1
3136,46.645031956710625,1.20163445511265,65.1869435273146,2075.904466925601,12,Bank Transfer,Fiber Optic,Yes,Yes,0
1590,41.292158245695624,5.983454746248847,26.41035474747836,882.6508333736836,1,Bank Transfer,Fiber Optic,No,No,0
6630,46.600898935347175,1.7377030720403055,82.04107563620049,1850.0538765097056,1,Electronic Check,Fiber Optic,Yes,Yes,0
2065,43.980435240994424,0.3500353363258248,65.02321973441745,2643.831856004332,24,Credit Card,DSL,Yes,Yes,0
4754,33.89672133243438,0.3937164942086227,91.26339574182694,663.0847993938609,1,Mailed Check,DSL,No,Yes,1
1216,58.716131090106,0.2185084026536947,116.22595553542212,2328.982501482453,12,Credit Card,Fiber Optic,Yes,Yes,0
2625,46.14644193939246,2.392239592355023,62.22111298269331,483.9322091898787,12,Electronic Check,Fiber Optic,Yes,Yes,0
5079,45.016577722727824,8.651382946377293,49.57541411097965,3508.1825180221695,24,Mailed Check,Fiber Optic,Yes,Yes,0
7425,13.087847332020996,2.6023738413499853,76.28233852800395,1971.3215510459825,24,Electronic Check,Fiber Optic,No,Yes,0
9701,36.31006992466449,4.306995138005644,58.517818340017946,-1043.8961917119846,1,Credit Card,DSL,Yes,No,0
9416,26.60840039085774,0.7879067673751549,70.91338269989527,632.6670374408584,1,Bank Transfer,DSL,Yes,No,0
3262,40.69004120879911,0.9181545674617712,71.51927210655987,1063.1033362004978,12,Electronic Check,No,No,Yes,0
4226,47.79853209293129,3.5446829164307,81.20669256914891,688.3113385573072,24,Mailed Check,Fiber Optic,No,No,0
5636,50.605485394161775,4.085487921046416,114.50129278338606,1733.9899836679974,12,Credit Card,DSL,Yes,Yes,0
994,29.77023628003302,0.574513830592655,65.67875770269926,1889.6211540869224,24,Mailed Check,DSL,Yes,Yes,1
6793,53.3508659871319,0.8199725419213897,44.666512479577705,634.4766742415585,1,Electronic Check,Fiber Optic,Yes,Yes,0
2684,50.97806056432444,1.341378113841288,42.26218615201702,1691.1556437135955,1,Electronic Check,Fiber Optic,No,Yes,0
8675,34.86542734826276,1.6067534577980802,61.17662942865529,1969.3470513699372,24,Credit Card,Fiber Optic,No,No,0
7648,70.66722335799916,0.0072215016203952,106.94023822427228,995.3069563173644,1,Mailed Check,Fiber Optic,Yes,No,0
7992,39.63570256494961,0.3681025707191933,81.23997864433463,2340.5410442494767,1,Bank Transfer,No,No,Yes,0
3195,16.974396287014606,1.7740055367656375,69.49181266499984,315.6343107840032,24,Bank Transfer,Fiber Optic,Yes,Yes,0
8534,60.74791772994015,1.8028668057891315,63.686390543860234,606.2723145458831,24,Mailed Check,Fiber Optic,Yes,No,0
2555,26.975609021854503,9.846518355511892,67.44184192902169,1942.6813686737692,24,Credit Card,Fiber Optic,Yes,Yes,1
8642,28.443628012931818,3.4229174079852367,81.57750296513062,1511.3321275059373,24,Bank Transfer,Fiber Optic,Yes,Yes,1
9743,18.09546347186166,3.132658817346873,93.57448934253176,1029.9713720166828,1,Credit Card,No,Yes,Yes,0
60,54.63317690683539,3.526793940392988,48.316118122524344,2169.6184050967454,1,Electronic Check,Fiber Optic,No,Yes,0
2400,41.04016505554375,1.9233111665436105,48.541928180470514,755.0724785998482,12,Credit Card,Fiber Optic,No,Yes,0
574,36.71349206786704,0.2114568404574254,68.30081273075479,2147.7893492176568,12,Bank Transfer,DSL,Yes,Yes,0
5456,60.99229640458515,1.8750691964044228,38.544340505475255,1967.720480324621,12,Bank Transfer,Fiber Optic,No,Yes,0
4419,34.73725854885288,3.164046318138301,65.27744144351952,1740.4800009833336,12,Electronic Check,Fiber Optic,Yes,Yes,0
3619,57.921442928154065,9.863745715002588,27.71870349888576,796.9528566672725,1,Bank Transfer,DSL,Yes,No,1
5288,60.45064770307509,2.814925936475317,96.00157647922184,1308.9228346480138,1,Mailed Check,DSL,Yes,No,1
877,32.235830514457426,0.4948323899418608,80.5153077056545,2109.745266559141,12,Bank Transfer,Fiber Optic,Yes,Yes,0
4855,57.72351574628719,1.055196759537278,64.24298618379767,1395.89354261701,24,Mailed Check,DSL,Yes,No,0
2175,27.472856475549655,0.5237033298898175,89.65733582773429,1325.1693967982278,12,Mailed Check,Fiber Optic,Yes,Yes,1
872,28.025541331923193,0.7253356670475499,63.42146648450888,2429.2263209693097,12,Mailed Check,Fiber Optic,Yes,No,1
3887,7.058082683500807,5.867009468551797,69.11921432418168,1612.0627644294923,12,Mailed Check,DSL,Yes,Yes,0
6903,46.336524593521595,1.3151401610452098,61.88331019985999,1131.810930218346,1,Electronic Check,Fiber Optic,No,Yes,0
4492,25.63646567477182,0.6975007895675859,36.87715116034198,1814.648554841954,12,Credit Card,DSL,Yes,Yes,1
3617,25.2129428699826,0.3988800140096787,47.77953787023482,1908.6735835694965,12,Credit Card,DSL,Yes,Yes,0
3346,64.42702832158483,9.19469994245232,61.37152277763801,1391.025131625997,12,Mailed Check,DSL,Yes,Yes,0
3471,38.62900663736328,5.790292103155691,56.51846813266042,2000.5530968870496,12,Mailed Check,Fiber Optic,Yes,Yes,0
1898,63.979707557570755,0.3228972373654807,31.644330789050443,355.1220059330401,24,Credit Card,Fiber Optic,Yes,Yes,0
3364,19.66828745331566,0.4719133387145366,55.87916651428057,1270.0009283810132,1,Mailed Check,Fiber Optic,Yes,No,0
3693,58.27292067631384,0.8963989076209297,85.24491815305811,955.1922617808236,1,Bank Transfer,DSL,Yes,Yes,1
6763,44.4584083237763,5.571908199056419,85.2273651438036,2397.8943562409004,24,Mailed Check,DSL,Yes,Yes,0
7601,38.066839319668695,1.2480825846922583,81.27573489844193,1163.6589953976,12,Credit Card,Fiber Optic,Yes,Yes,0
1226,38.05268950399861,5.34812659818726,37.268798824380035,1344.9206924619696,1,Mailed Check,Fiber Optic,Yes,Yes,1
1785,41.23659629401755,1.2819256802325347,59.71039302462755,906.1858473661788,24,Mailed Check,No,Yes,No,0
7934,60.402521962420195,0.7584220703237717,53.564914952846706,1751.1786191410438,24,Credit Card,DSL,Yes,Yes,0
4958,55.901346098629986,1.262530449006619,62.25549646882928,2756.233838619509,12,Credit Card,DSL,Yes,Yes,0
958,46.85129828730676,1.0482789590808144,53.40289637073343,1574.3614477522954,12,Credit Card,Fiber Optic,No,No,0
3407,50.23104235093947,4.173881991968627,55.551757117833155,909.7158962876784,24,Electronic Check,DSL,Yes,No,0
5357,15.51977672460374,2.3486607047038865,76.00760940306043,931.6217359032062,12,Mailed Check,DSL,No,No,0
4622,65.89339818453449,1.584217845268931,63.67720895907053,907.0034520154632,24,Bank Transfer,No,No,No,0
3370,41.965977793237734,3.3201619422105955,98.24825195644512,2138.016089221368,24,Credit Card,DSL,Yes,Yes,0
8720,27.99114486477842,0.0087604479512294,70.7854450400861,1205.751233304292,12,Mailed Check,Fiber Optic,Yes,Yes,0
53,29.84616999541062,1.6431890974042564,40.028366218004706,525.5505236484408,12,Credit Card,DSL,No,Yes,0
1393,70.20080871289935,2.9436117647408713,57.405377499323215,2620.5252596545597,12,Mailed Check,No,No,Yes,0
3878,43.645070830816,1.4541377101396633,20.85626964131371,811.4049562811537,12,Bank Transfer,Fiber Optic,Yes,Yes,0
5480,56.484750361629466,0.7918963371728178,35.74244326385141,1486.5505225414054,12,Credit Card,Fiber Optic,Yes,No,0
422,66.33011263664807,1.0260742812060737,100.26808091837044,2026.4299129539431,1,Bank Transfer,DSL,Yes,No,0
52,34.22376579375525,0.1204152730997249,60.997308915437245,1361.7376354588675,24,Credit Card,No,No,Yes,1
597,35.95187597059943,1.7406536046926038,86.98146125107932,875.6811372765216,1,Electronic Check,DSL,Yes,Yes,1
1477,38.18577777088328,1.4321133966290285,62.822922385345976,2619.417100186643,1,Credit Card,DSL,No,Yes,0
2148,27.57254462829631,1.171407221817878,50.42942247557031,1490.257201074328,12,Mailed Check,Fiber Optic,No,No,0
5840,31.130829859454415,1.5509004403368658,60.96000005882765,1981.8589464040765,24,Bank Transfer,Fiber Optic,Yes,No,0
839,54.76483597714875,1.6048122724937155,53.09662001849642,2237.461033205832,24,Electronic Check,Fiber Optic,No,Yes,0
9136,32.02882898292363,4.357372538958528,48.1000018181675,1743.1597332606823,12,Credit Card,Fiber Optic,No,Yes,0
4829,53.85262924071053,1.3075671437118777,83.01831523570618,3412.2356039605565,24,Credit Card,Fiber Optic,Yes,Yes,1
8962,37.90686935608144,4.873553907442885,90.12885947592764,2489.8877725886664,12,Bank Transfer,DSL,Yes,Yes,0
1371,37.405809101148655,1.4845664603617064,58.35644412138523,3419.50176536513,1,Bank Transfer,Fiber Optic,Yes,Yes,1
5687,58.82718682562355,0.1304218363170788,62.22165726050154,-112.6169609261094,1,Credit Card,Fiber Optic,No,No,1
8833,32.69985515677605,0.7498598081591319,48.542771684837234,968.879403215668,24,Electronic Check,DSL,Yes,Yes,0
6178,21.84758584878763,4.074557988394694,73.03769326255093,485.55352064366207,12,Bank Transfer,Fiber Optic,No,Yes,0
104,27.965840961675717,1.889923269665159,81.98912510208662,553.0569723838157,1,Electronic Check,Fiber Optic,Yes,Yes,1
6761,52.296095758871424,0.9209931501060576,75.32811896782297,1366.4585650767058,1,Credit Card,DSL,No,No,0
5778,34.66038873421251,0.3089995420545043,87.13707248945137,2890.544892061072,12,Mailed Check,DSL,No,Yes,0
5503,42.481054904495565,2.3654826317775397,74.88932976704747,1080.945149064779,24,Mailed Check,Fiber Optic,Yes,Yes,0
2944,37.14245341003283,2.6613220370898123,66.76618026568714,1031.193241324852,12,Credit Card,DSL,No,Yes,0
2506,27.61884205031567,0.7281425461871036,81.98763154755221,2706.778592096327,12,Electronic Check,Fiber Optic,Yes,Yes,1
3050,57.95870385467842,2.836082253207571,32.59811321609886,1180.034608578921,12,Mailed Check,Fiber Optic,Yes,Yes,0
3258,29.316688545264235,4.229253228163909,68.7823169942207,374.5420705772749,24,Bank Transfer,Fiber Optic,No,Yes,0
3415,31.74827075595191,0.5579617664107178,83.05833102827916,3226.268057663914,12,Credit Card,Fiber Optic,Yes,Yes,0
8452,46.808578441620206,1.9652521988208804,34.146360200549424,752.0867788648128,1,Electronic Check,DSL,Yes,Yes,0
3580,24.006476021511624,2.232944841639443,67.99176571141372,1988.7866792389812,12,Mailed Check,DSL,No,Yes,0
7226,23.188485239556258,0.2069722362939418,52.93880341204084,2050.4141765317313,24,Credit Card,DSL,No,Yes,0
4112,28.339427727311403,0.7549510720759849,48.41064530839425,1271.9619479867051,12,Bank Transfer,Fiber Optic,Yes,No,0
1905,38.39046783993657,1.5200750699878045,75.9950244329017,1615.8901030804186,24,Mailed Check,DSL,No,Yes,0
3338,37.765460353490546,0.5022250604338203,41.052046273993994,1610.7245798458466,24,Credit Card,Fiber Optic,Yes,Yes,0
773,49.48611608583281,0.9501829068504536,41.40965086718977,1966.4866139305504,12,Credit Card,DSL,Yes,Yes,1
1978,54.21289693184287,0.8137222885643524,66.19309130014169,1626.3870222182677,1,Electronic Check,DSL,No,No,1
48,55.856833393283736,0.2391394476532773,56.59471937682343,1270.983012905839,12,Mailed Check,Fiber Optic,Yes,Yes,1
10000,49.66582680307273,4.263242926317456,96.6303023746362,1673.4934090335996,12,Credit Card,DSL,No,Yes,0
126,72.85683438714968,6.220678131208229,47.53894880645545,1491.7102063671994,12,Credit Card,Fiber Optic,No,No,0
4528,51.45790527450134,1.0383777935429843,62.13259470056064,618.4721240204157,1,Credit Card,Fiber Optic,No,Yes,0
552,37.664841469118805,0.8937561843209514,69.93104190994636,1852.8684920005985,1,Electronic Check,DSL,No,No,1
1664,30.882670193583515,0.2837809405907018,65.43946591926432,2385.5832783741607,1,Electronic Check,Fiber Optic,Yes,Yes,0
2966,36.117183994452525,2.26639513922764,54.818106988529856,761.8617787252256,12,Electronic Check,No,Yes,Yes,0
5408,57.25401093847444,3.7411112933340713,52.996870099823454,914.7185071029272,1,Mailed Check,Fiber Optic,Yes,Yes,1
1391,46.89958214408675,1.041794129072342,66.25890193083987,945.4313379737334,24,Electronic Check,Fiber Optic,No,Yes,0
5695,65.66543213786181,0.8895222122636294,61.66157332821435,1467.6361872057328,12,Bank Transfer,DSL,No,Yes,0
8547,41.21915751386603,1.885975017869264,57.62408270207678,903.223912274766,12,Credit Card,DSL,Yes,Yes,0
2974,69.80913998846212,1.1214705570584442,60.60512503956372,1131.3008757441585,12,Mailed Check,DSL,No,Yes,0
7962,64.55623611989114,5.753662806587289,3.8936410736097926,607.2518652882404,1,Credit Card,DSL,Yes,Yes,0
5113,39.40158424372432,0.1623828725643192,54.21540926420866,200.29354390407116,24,Electronic Check,DSL,No,Yes,0
2532,26.104283050276923,1.5659246982324753,47.27523133273074,3586.772358623851,1,Bank Transfer,Fiber Optic,Yes,Yes,0
6247,48.06118004230571,2.3700726731119666,84.60183240395912,1103.7382839653285,12,Mailed Check,No,No,Yes,1
1212,29.606422033061392,6.033214280730242,69.60361612458439,1193.795110745951,12,Electronic Check,DSL,Yes,Yes,0
4100,41.084184480764335,0.5506768967396485,84.94841876248702,1966.5301699862423,12,Credit Card,Fiber Optic,No,Yes,1
6061,40.73992248692265,0.4939526607711477,77.11372422258385,2270.248986259171,1,Bank Transfer,No,Yes,Yes,0
1065,34.563385878953014,6.271264908555677,38.889751248340566,170.13873365705012,24,Electronic Check,DSL,Yes,Yes,0
3442,30.788161524875257,0.3452372511225685,73.97935111140427,1125.8456506151756,1,Bank Transfer,DSL,No,Yes,0
416,28.772701951651698,2.420400488108598,83.20984263887391,919.4525481195424,1,Bank Transfer,Fiber Optic,Yes,Yes,0
9870,35.327992076511975,2.4111208032607117,60.81801846201501,391.93384347772303,1,Bank Transfer,DSL,Yes,Yes,0
9142,37.34247827327857,0.4968855269892442,25.80082295926279,1123.533874861281,24,Credit Card,Fiber Optic,Yes,Yes,0
1715,31.97007721069116,0.7080511166051177,56.36469022013254,256.30310097930123,1,Bank Transfer,DSL,Yes,No,1
5254,17.75523352026373,5.6589657446566175,56.4037615433724,1188.2524577316751,12,Mailed Check,Fiber Optic,Yes,Yes,1
744,40.3913657531625,0.4841233099839375,67.69814232676255,2061.691311341402,1,Bank Transfer,Fiber Optic,No,Yes,0
7162,39.140943837668466,2.269701142909589,78.01209907262819,1012.6931981240408,12,Mailed Check,No,No,No,1
9852,37.65585494942435,2.959646255159194,17.975521173033613,212.9210604424836,24,Mailed Check,Fiber Optic,No,Yes,0
